Index;ax;ay;az;gx;gy;gz
2396;-0.83;-0.00;-0.21;-11.35;46.69;5.80
2397;-0.94;-0.00;-0.18;-11.72;41.08;5.62
2398;-1.06;-0.00;-0.16;-13.00;40.71;4.46
2399;-1.10;0.01;-0.16;-14.28;49.80;2.62
2400;-1.22;-0.00;-0.13;-14.95;65.67;-2.14
2401;-1.24;0.02;-0.13;-15.08;91.55;-5.00
2402;-1.23;-0.01;-0.16;-14.22;120.79;-8.00
2403;-1.04;-0.11;-0.20;-13.12;142.70;-10.38
2404;-0.83;-0.10;-0.13;-15.69;154.42;-12.21
2405;-0.81;-0.02;0.07;-21.24;154.11;-16.24
2406;-0.85;0.02;0.16;-21.91;144.65;-21.73
2407;-0.93;0.00;0.16;-18.25;134.46;-26.79
2408;-1.10;-0.03;0.18;-16.36;128.91;-31.80
2409;-1.06;-0.01;0.20;-18.98;129.33;-34.61
2410;-1.08;0.03;0.21;-19.47;130.43;-32.78
2411;-0.97;0.01;0.13;-16.24;140.14;-32.41
2412;-0.72;0.04;0.19;-12.08;154.54;-36.50
2413;-0.63;0.15;0.36;-5.92;152.77;-42.18
2414;-0.71;0.18;0.54;2.32;134.77;-45.90
2415;-0.84;0.19;0.60;12.27;113.40;-47.55
2416;-0.91;0.15;0.57;18.62;94.54;-45.65
2417;-0.99;0.12;0.50;21.67;82.89;-40.41
2418;-1.09;0.10;0.48;21.12;80.44;-36.13
2419;-1.07;0.13;0.48;17.27;89.42;-36.50
2420;-1.04;0.13;0.48;14.65;101.14;-36.93
2421;-0.97;0.07;0.37;12.39;116.88;-40.77
2422;-0.73;-0.03;0.24;7.81;136.54;-43.33
2423;-0.61;0.02;0.44;-2.50;144.84;-43.27
2424;-0.64;0.17;0.69;-17.58;138.24;-44.07
2425;-0.71;0.25;0.77;-26.43;119.08;-45.90
2426;-0.76;0.25;0.74;-25.39;94.97;-44.13
2427;-0.81;0.24;0.67;-19.84;75.20;-39.00
2428;-0.85;0.25;0.63;-12.70;63.48;-34.06
2429;-0.89;0.27;0.61;-4.46;59.08;-29.54
2430;-0.92;0.28;0.60;6.23;61.16;-25.51
2431;-0.93;0.28;0.57;20.26;68.91;-23.13
2432;-0.88;0.21;0.51;35.16;82.09;-21.79
2433;-0.86;0.14;0.43;44.56;97.96;-24.54
2434;-0.80;0.08;0.41;46.69;118.59;-27.89
2435;-0.75;0.10;0.48;44.25;139.28;-31.62
2436;-0.73;0.11;0.53;42.79;156.01;-37.66
2437;-0.72;0.13;0.55;40.34;167.36;-41.87
2438;-0.73;0.13;0.55;39.25;177.73;-42.30
2439;-0.71;0.15;0.55;39.92;190.92;-41.44
2440;-0.69;0.18;0.57;43.82;203.86;-42.24
2441;-0.64;0.18;0.54;52.12;216.92;-41.56
2442;-0.55;0.12;0.41;60.42;232.79;-37.78
2443;-0.52;0.11;0.47;65.61;251.95;-35.95
2444;-0.45;0.12;0.56;70.19;270.51;-39.06
2445;-0.37;0.11;0.68;72.51;283.69;-44.19
2446;-0.34;0.14;0.78;72.57;289.06;-49.80
2447;-0.30;0.14;0.84;72.63;287.11;-54.08
2448;-0.26;0.15;0.88;73.00;281.92;-57.13
2449;-0.22;0.17;0.90;73.49;275.76;-57.74
2450;-0.16;0.22;0.93;75.13;270.45;-55.18
2451;-0.10;0.22;0.94;81.85;265.20;-49.50
2452;-0.03;0.18;0.91;90.15;259.22;-40.41
2453;0.00;0.07;0.90;91.92;255.19;-30.21
2454;0.05;0.00;0.92;80.44;252.69;-22.22
2455;0.10;-0.05;0.93;58.35;249.82;-18.31
2456;0.15;-0.06;1.00;30.64;246.52;-18.25
2457;0.22;0.00;1.06;2.08;241.39;-20.87
2458;0.28;0.07;1.12;-19.65;232.54;-24.54
2459;0.43;0.15;1.26;-29.72;216.74;-27.04
2460;0.61;-0.00;1.39;-9.52;167.85;-7.87
2461;0.34;-0.27;1.28;-5.62;136.72;-108.95
2462;0.56;0.44;1.32;-35.16;121.46;-157.47
2463;0.54;0.16;1.39;-15.08;99.06;-49.07
2464;0.56;-0.01;1.36;13.85;61.40;-18.25
2465;0.51;0.06;1.33;16.54;18.25;-27.16
2466;0.47;0.11;1.26;17.64;-10.56;-18.62
2467;0.45;0.01;1.18;22.89;-27.04;-1.95
2468;0.42;-0.05;1.11;20.45;-35.83;4.52
2469;0.35;-0.01;1.05;10.50;-40.41;5.31
2470;0.34;0.02;1.01;1.46;-38.21;10.99
2471;0.30;0.01;0.97;-4.15;-34.30;17.21
2472;0.29;0.03;0.94;-8.61;-28.38;19.65
2473;0.25;0.06;0.92;-12.08;-21.24;18.98
2474;0.24;0.06;0.90;-13.61;-11.84;16.54
2475;0.22;0.10;0.91;-13.43;-3.17;12.57
2476;0.22;0.10;0.92;-9.83;3.30;8.67
2477;0.21;0.09;0.94;-4.52;7.39;2.75
2478;0.20;0.09;0.97;-0.24;10.80;-2.93
2479;0.21;0.08;0.99;2.08;12.82;-6.10
2480;0.25;0.10;1.05;0.98;12.27;-7.26
2481;0.26;0.13;1.10;-2.38;8.42;-8.54
2482;0.29;0.15;1.15;-2.56;0.12;-6.47
2483;0.33;0.18;1.23;0.06;-13.24;-1.77
2484;0.35;0.18;1.24;2.38;-31.25;4.33
2485;0.35;0.11;1.17;4.39;-51.82;11.78
2486;0.34;0.09;1.14;2.75;-71.23;18.62
2487;0.32;0.10;1.15;-0.67;-87.10;24.35
2488;0.32;0.12;1.20;-7.45;-97.23;28.20
2489;0.33;0.19;1.25;-15.01;-108.76;33.08
2490;0.33;0.23;1.30;-14.34;-127.32;40.34
2491;0.33;0.18;1.27;-7.39;-152.89;45.96
2492;0.31;0.17;1.26;-5.86;-179.08;49.01
2493;0.29;0.19;1.33;-9.77;-206.91;51.27
2494;0.26;0.20;1.30;-12.33;-232.60;52.92
2495;0.28;0.13;1.11;-8.00;-256.77;52.06
2496;0.22;0.04;0.88;-4.82;-285.52;51.09
2497;0.15;-0.04;0.67;-8.00;-310.18;50.11
2498;0.05;-0.02;0.64;-18.98;-330.08;48.65
2499;-0.08;0.10;0.94;-33.14;-349.43;49.07
2500;-0.13;0.14;0.91;-37.66;-363.10;48.83
2501;-0.12;0.11;0.95;-31.07;-376.34;48.46
2502;-0.25;0.07;0.97;-26.55;-390.69;49.19
2503;-0.35;-0.01;0.84;-24.90;-391.17;50.96
2504;-0.46;-0.09;0.72;-30.58;-374.21;46.08
2505;-0.54;-0.12;0.56;-42.97;-345.83;36.99
2506;-0.51;-0.15;0.39;-56.64;-317.26;29.66
2507;-0.59;-0.09;0.59;-77.15;-307.01;21.97
2508;-0.54;-0.00;0.57;-99.37;-302.86;15.50
2509;-0.53;0.00;0.60;-112.06;-307.37;11.66
2510;-0.61;0.10;0.68;-121.22;-318.73;13.98
2511;-0.68;0.22;0.65;-119.93;-320.98;23.07
2512;-0.69;0.30;0.40;-97.17;-310.18;38.94
2513;-0.84;0.23;0.17;-58.23;-308.84;66.89
2514;-0.80;0.14;-0.10;-28.32;-309.69;91.31
2515;-0.63;0.13;-0.12;-13.55;-309.75;99.98
2516;-0.73;0.15;0.21;-5.13;-314.82;96.13
2517;-0.90;0.21;0.19;-2.38;-316.71;100.04
2518;-0.98;0.13;0.08;7.87;-316.22;107.18
2519;-1.09;0.03;-0.11;19.04;-312.32;115.11
2520;-1.13;-0.07;-0.26;17.52;-297.30;121.40
2521;-1.12;-0.06;-0.27;8.00;-273.50;124.39
2522;-1.16;-0.03;-0.24;-2.56;-244.75;120.36
2523;-1.18;0.02;-0.23;-9.09;-213.26;114.20
2524;-1.18;-0.02;-0.30;-8.12;-183.29;107.42
2525;-1.15;-0.06;-0.38;-7.32;-149.60;87.40
2526;-1.10;-0.09;-0.40;-7.75;-114.20;66.65
2527;-1.03;-0.10;-0.38;-8.12;-83.31;52.25
2528;-1.01;-0.13;-0.38;-9.70;-59.14;39.92
2529;-0.96;-0.15;-0.37;-13.37;-44.80;31.74
2530;-0.95;-0.12;-0.38;-19.23;-35.58;25.82
2531;-0.98;-0.12;-0.39;-21.85;-28.93;19.41
2532;-1.02;-0.12;-0.41;-23.13;-19.96;12.76
2533;-1.07;-0.10;-0.42;-24.29;-7.26;7.08
2534;-1.08;-0.10;-0.43;-21.55;8.79;0.92
2535;-1.02;-0.12;-0.41;-14.65;27.47;-5.19
2536;-0.93;-0.12;-0.35;-7.39;43.40;-11.72
2537;-0.83;-0.12;-0.29;-1.71;49.07;-17.21
2538;-0.82;-0.16;-0.23;2.44;43.58;-20.02
2539;-0.85;-0.13;-0.20;0.61;35.40;-22.16
2540;-0.92;-0.14;-0.22;-2.38;29.54;-22.03
2541;-1.01;-0.12;-0.23;-4.15;28.08;-22.40
2542;-1.13;-0.10;-0.21;-4.03;33.33;-24.17
2543;-1.19;-0.08;-0.22;-1.46;46.45;-28.08
2544;-1.26;-0.09;-0.21;2.62;65.55;-34.18
2545;-1.18;-0.11;-0.24;7.14;90.76;-40.77
2546;-1.06;-0.17;-0.17;11.54;114.38;-47.91
2547;-0.97;-0.17;-0.10;9.28;127.56;-52.00
2548;-0.95;-0.15;-0.05;2.14;131.41;-55.18
2549;-0.98;-0.12;-0.01;-5.13;130.92;-58.90
2550;-1.04;-0.08;0.02;-9.09;132.26;-62.07
2551;-1.09;-0.02;0.05;-10.44;137.94;-65.00
2552;-1.09;0.03;0.07;-8.12;148.44;-69.03
2553;-1.01;0.03;0.03;-1.65;161.62;-72.45
2554;-0.93;0.05;0.06;10.93;169.01;-72.94
2555;-0.90;0.04;0.08;27.22;169.56;-72.27
2556;-0.92;-0.01;0.14;38.21;166.56;-72.75
2557;-0.96;-0.03;0.18;38.02;163.21;-74.28
2558;-0.94;-0.07;0.19;31.31;164.98;-75.20
2559;-0.94;-0.07;0.23;19.04;168.52;-74.83
2560;-0.95;-0.01;0.27;3.66;172.42;-72.81
2561;-0.89;0.07;0.29;-8.97;177.06;-71.04
2562;-0.83;0.13;0.29;-12.57;168.52;-67.57
2563;-0.86;0.14;0.33;-13.61;162.11;-71.84
2564;-0.84;0.23;0.38;-8.06;162.54;-75.99
2565;-0.85;0.28;0.43;6.41;167.36;-83.01
2566;-0.86;0.29;0.48;24.35;172.73;-87.04
2567;-0.84;0.27;0.49;39.98;177.37;-84.78
2568;-0.82;0.26;0.49;51.03;181.03;-78.37
2569;-0.81;0.23;0.46;56.46;183.78;-68.18
2570;-0.75;0.17;0.38;56.88;187.56;-57.01
2571;-0.69;0.11;0.37;53.04;193.42;-48.46
2572;-0.67;0.13;0.49;44.86;201.60;-44.74
2573;-0.65;0.19;0.58;36.56;209.66;-45.59
2574;-0.63;0.22;0.63;31.98;215.21;-47.73
2575;-0.64;0.24;0.66;32.47;219.79;-48.71
2576;-0.60;0.28;0.69;36.50;225.65;-48.28
2577;-0.56;0.31;0.71;42.97;230.77;-48.95
2578;-0.52;0.32;0.71;54.14;232.06;-47.97
2579;-0.48;0.34;0.73;69.64;234.44;-40.53
2580;-0.42;0.32;0.72;85.88;237.61;-27.83
2581;-0.35;0.26;0.68;99.85;240.48;-15.56
2582;-0.31;0.22;0.76;109.44;244.20;-6.59
2583;-0.25;0.20;0.83;114.20;246.77;0.18
2584;-0.22;0.12;0.90;114.38;245.79;4.52
2585;-0.22;0.04;0.96;107.42;240.05;4.15
2586;-0.20;-0.02;1.00;90.21;232.30;0.79
2587;-0.17;-0.03;1.02;66.77;223.39;-5.07
2588;-0.13;0.00;1.03;42.79;214.72;-11.72
2589;-0.10;0.06;1.06;26.43;206.91;-16.91
2590;-0.05;0.11;1.06;20.69;200.50;-19.10
2591;-0.01;0.10;1.03;21.91;195.31;-18.55
2592;0.03;0.08;1.02;22.77;190.80;-17.09
2593;0.05;0.07;1.02;22.89;185.61;-17.21
2594;0.09;0.02;1.01;22.64;180.30;-17.76
2595;0.13;-0.04;1.00;18.43;174.87;-19.59
2596;0.20;0.20;1.19;10.44;165.89;-20.57
2597;0.19;-0.03;1.23;23.07;137.08;-11.35
2598;0.14;-0.10;1.27;23.01;116.52;-70.07
2599;0.23;-0.03;1.29;11.17;95.64;-88.50
2600;0.23;0.15;1.30;7.08;83.19;-63.96
2601;0.33;0.00;1.30;17.15;59.45;-8.36
2602;0.24;-0.03;1.24;19.53;31.49;-14.34
2603;0.26;0.05;1.22;10.31;13.79;-22.52
2604;0.23;0.02;1.16;8.00;6.29;-13.18
2605;0.23;-0.02;1.12;3.66;2.26;-4.58
2606;0.21;0.01;1.08;-3.54;-2.69;-2.93
2607;0.19;0.02;1.04;-8.79;-5.55;0.85
2608;0.17;0.04;1.02;-11.84;-5.55;4.64
2609;0.17;0.07;1.00;-13.55;-4.27;8.18
2610;0.17;0.08;0.99;-13.67;-1.71;10.19
2611;0.16;0.11;0.99;-12.70;0.31;9.64
2612;0.16;0.11;1.00;-10.25;1.04;7.26
2613;0.14;0.12;1.02;-7.45;0.79;3.66
2614;0.16;0.15;1.08;-4.46;-0.61;0.43
2615;0.15;0.14;1.09;-1.65;-4.70;-2.50
2616;0.15;0.10;1.09;2.08;-11.11;-3.05
2617;0.16;0.08;1.09;3.30;-18.62;-0.73
2618;0.18;0.09;1.08;-0.85;-26.00;1.53
2619;0.19;0.09;1.15;-7.14;-36.25;5.19
2620;0.20;0.14;1.16;-13.61;-46.20;10.07
2621;0.23;0.20;1.28;-16.42;-60.55;15.08
2622;0.23;0.22;1.36;-13.92;-78.55;19.29
2623;0.26;0.19;1.32;-8.36;-101.14;22.34
2624;0.26;0.10;1.19;-4.76;-131.47;23.50
2625;0.20;0.05;1.06;-7.69;-157.84;23.44
2626;0.17;0.04;1.09;-14.77;-179.44;22.89
2627;0.16;0.17;1.29;-30.58;-200.99;21.97
2628;0.57;0.34;1.42;-42.54;-248.54;6.35
2629;0.23;0.21;1.37;-39.79;-362.30;-27.47
2630;0.05;0.13;1.14;-13.92;-415.89;0.73
2631;0.06;0.02;0.97;-8.79;-443.97;14.40
2632;-0.05;0.03;0.85;-14.95;-446.78;12.94
2633;-0.14;-0.03;0.66;-19.17;-433.96;11.35
2634;-0.18;-0.10;0.47;-27.59;-417.48;14.65
2635;-0.33;-0.05;0.69;-48.28;-414.31;18.86
2636;-0.34;-0.04;0.78;-69.09;-414.43;22.28
2637;-0.34;-0.05;0.82;-89.11;-410.64;19.04
2638;-0.38;0.05;0.71;-111.94;-403.26;5.62
2639;-0.56;0.18;0.66;-119.51;-395.26;-14.65
2640;-0.67;0.15;0.50;-104.37;-378.85;-22.83
2641;-0.83;0.14;0.23;-84.47;-358.15;-3.48
2642;-0.82;0.12;0.00;-71.78;-335.57;25.27
2643;-0.86;0.19;0.05;-69.46;-318.79;47.24
2644;-0.86;0.32;0.14;-62.13;-305.11;63.96
2645;-0.87;0.34;0.15;-39.67;-293.82;77.03
2646;-0.91;0.24;0.06;-9.89;-284.91;85.14
2647;-1.01;0.14;-0.01;8.12;-277.04;93.14
2648;-1.08;0.08;-0.05;10.38;-263.43;102.48
2649;-1.11;0.03;-0.11;2.08;-242.00;109.92
2650;-1.08;0.02;-0.18;-10.80;-213.93;110.29
2651;-1.03;0.04;-0.16;-22.77;-186.46;103.76
2652;-1.05;0.05;-0.17;-29.17;-165.59;93.57
2653;-1.07;0.01;-0.24;-31.62;-147.52;81.18
2654;-1.05;-0.03;-0.26;-34.61;-128.54;70.19
2655;-1.02;-0.03;-0.26;-39.25;-108.46;60.00
2656;-0.96;0.07;-0.21;-41.93;-88.75;49.07
2657;-1.00;0.11;-0.20;-34.30;-76.97;37.35
2658;-1.03;0.06;-0.25;-20.32;-70.43;30.76
2659;-1.07;-0.00;-0.29;-9.52;-61.34;27.83
2660;-1.09;-0.06;-0.32;-6.23;-47.73;26.18
2661;-1.04;-0.10;-0.32;-10.07;-29.91;23.62
2662;-1.08;-0.11;-0.31;-17.33;-12.02;20.51
2663;-0.98;-0.08;-0.28;-23.68;3.05;15.56
2664;-0.91;-0.07;-0.25;-25.70;12.51;10.74
2665;-0.89;-0.06;-0.22;-22.58;13.67;6.65
2666;-0.87;-0.06;-0.21;-18.19;11.35;5.25
2667;-1.01;-0.07;-0.19;-15.26;10.25;5.49
2668;-1.00;-0.07;-0.21;-13.92;14.83;7.08
2669;-1.06;-0.11;-0.21;-13.85;21.67;8.48
2670;-1.10;-0.10;-0.20;-16.17;31.25;8.12
2671;-1.09;-0.13;-0.23;-18.01;45.96;8.67
2672;-1.12;-0.15;-0.26;-19.47;61.77;6.41
2673;-1.19;-0.20;-0.26;-20.75;79.83;-0.55
2674;-1.19;-0.23;-0.24;-25.33;101.20;-12.21
2675;-1.13;-0.18;-0.15;-31.01;124.51;-28.81
2676;-1.02;-0.07;-0.07;-30.40;146.12;-46.45
2677;-0.93;-0.02;-0.02;-20.32;157.53;-63.84
2678;-0.91;0.00;0.04;-3.72;157.47;-76.60
2679;-0.91;-0.01;0.07;12.57;153.26;-83.56
2680;-0.91;-0.03;0.11;23.68;148.74;-83.86
2681;-0.94;-0.04;0.15;27.59;143.37;-78.98
2682;-0.96;-0.02;0.18;24.84;137.94;-71.11
2683;-0.96;0.00;0.20;18.98;135.38;-64.94
2684;-0.91;0.03;0.23;14.59;133.73;-62.19
2685;-0.92;0.05;0.29;13.00;132.57;-63.90
2686;-0.93;0.07;0.31;12.15;133.06;-68.18
2687;-0.92;0.09;0.34;12.33;133.67;-71.66
2688;-0.86;0.11;0.33;13.92;133.30;-73.43
2689;-0.82;0.14;0.36;15.93;129.03;-73.12
2690;-0.82;0.18;0.42;18.92;119.69;-70.80
2691;-0.86;0.20;0.47;19.35;109.07;-67.20
2692;-0.87;0.23;0.49;18.74;100.59;-61.34
2693;-0.88;0.25;0.50;19.47;95.46;-54.75
2694;-0.85;0.28;0.50;22.46;92.47;-50.29
2695;-0.94;0.28;0.50;27.71;87.22;-47.00
2696;-0.93;0.25;0.50;34.18;87.52;-45.29
2697;-0.87;0.18;0.39;40.28;94.24;-44.92
2698;-0.76;0.11;0.40;41.44;102.84;-47.24
2699;-0.70;0.15;0.48;37.17;106.63;-52.19
2700;-0.74;0.17;0.58;29.91;102.84;-57.80
2701;-0.79;0.19;0.62;21.30;95.09;-60.79
2702;-0.81;0.20;0.61;10.74;87.59;-59.69
2703;-0.82;0.23;0.60;1.59;81.24;-55.97
2704;-0.82;0.25;0.59;-4.15;76.78;-51.70
2705;-0.83;0.29;0.57;-6.04;75.44;-46.63
2706;-0.84;0.30;0.58;-3.97;77.88;-41.26
2707;-0.82;0.33;0.60;2.75;84.17;-36.44
2708;-0.77;0.29;0.52;13.55;93.02;-34.00
2709;-0.71;0.25;0.53;24.29;102.91;-33.14
2710;-0.70;0.26;0.57;29.24;108.95;-35.10
2711;-0.70;0.25;0.60;31.74;111.63;-40.28
2712;-0.72;0.25;0.63;32.17;112.61;-45.47
2713;-0.72;0.26;0.63;31.68;116.09;-48.16
2714;-0.73;0.27;0.62;30.64;121.52;-47.73
2715;-0.72;0.29;0.62;31.43;130.00;-44.74
2716;-0.71;0.29;0.63;34.73;141.97;-40.28
2717;-0.66;0.25;0.57;40.16;156.19;-35.28
2718;-0.60;0.17;0.51;42.85;174.56;-32.59
2719;-0.56;0.20;0.59;39.86;196.72;-35.34
2720;-0.48;0.20;0.66;38.82;216.00;-37.17
2721;-0.45;0.25;0.73;37.35;230.90;-39.73
2722;-0.40;0.29;0.77;40.16;240.42;-42.60
2723;-0.36;0.34;0.80;49.32;245.79;-41.69
2724;-0.31;0.36;0.79;62.68;249.33;-37.66
2725;-0.25;0.36;0.80;78.74;252.93;-31.62
2726;-0.20;0.34;0.80;97.23;256.84;-24.29
2727;-0.13;0.26;0.76;115.72;263.06;-17.58
2728;-0.06;0.16;0.72;124.08;271.18;-13.92
2729;-0.03;0.10;0.72;122.62;280.88;-14.53
2730;0.01;0.08;0.73;115.66;290.47;-17.70
2731;0.07;0.07;0.76;105.29;300.23;-22.46
2732;0.10;0.09;0.82;94.18;307.92;-27.65
2733;0.18;0.07;0.83;85.39;311.83;-31.92
2734;0.21;0.03;0.90;73.06;312.32;-35.10
2735;0.28;0.10;1.05;55.66;308.47;-38.57
2736;0.33;0.23;1.40;42.60;289.12;-40.59
2737;0.79;-0.28;1.49;53.04;238.40;-28.75
2738;0.21;-0.03;1.46;24.78;183.41;-158.02
2739;0.77;0.34;1.57;-9.83;147.89;-121.70
2740;0.65;0.05;1.54;4.52;105.16;-26.37
2741;0.67;-0.03;1.47;8.18;44.13;-16.66
2742;0.60;0.11;1.39;-0.24;-6.77;-23.74
2743;0.64;0.23;1.32;5.62;-43.33;1.83
2744;0.46;-0.20;1.15;16.30;-62.81;24.60
2745;0.53;0.02;1.09;5.86;-64.88;14.59
2746;0.40;-0.01;1.07;-0.85;-78.00;23.32
2747;0.38;-0.02;0.99;-2.69;-76.66;30.82
2748;0.33;-0.07;0.92;-8.67;-68.05;32.47
2749;0.31;0.00;0.93;-17.64;-56.58;27.83
2750;0.33;0.06;0.94;-19.71;-49.44;19.59
2751;0.24;0.08;0.92;-14.77;-45.10;8.12
2752;0.22;0.07;0.90;-7.69;-34.79;3.42
2753;0.20;0.05;0.89;-1.34;-25.27;-1.28
2754;0.18;0.04;0.89;2.50;-18.01;-7.81
2755;0.16;0.05;0.90;4.58;-12.08;-11.84
2756;0.17;0.07;0.93;5.19;-5.74;-12.51
2757;0.19;0.09;0.99;5.98;-0.98;-11.60
2758;0.22;0.11;1.03;7.02;0.55;-8.73
2759;0.25;0.11;1.07;8.85;-2.08;-5.74
2760;0.26;0.09;1.10;8.54;-7.63;-2.26
2761;0.26;0.08;1.12;5.07;-15.26;1.65
2762;0.27;0.07;1.12;0.12;-24.05;5.62
2763;0.25;0.07;1.10;-4.39;-33.02;10.31
2764;0.25;0.08;1.08;-8.36;-40.41;15.63
2765;0.23;0.09;1.06;-11.17;-47.00;19.65
2766;0.21;0.11;1.04;-12.21;-51.45;22.16
2767;0.19;0.12;1.03;-11.05;-53.65;23.56
2768;0.19;0.15;1.06;-10.80;-54.02;26.12
2769;0.19;0.15;1.06;-9.95;-57.56;29.97
2770;0.18;0.11;1.08;-8.97;-65.06;34.73
2771;0.18;0.10;1.10;-13.49;-74.71;39.67
2772;0.16;0.14;1.16;-20.87;-85.69;41.93
2773;0.17;0.16;1.14;-24.17;-97.05;41.38
2774;0.15;0.15;1.14;-22.46;-110.72;40.59
2775;0.12;0.15;1.09;-21.06;-124.88;40.04
2776;0.09;0.19;1.07;-21.36;-137.94;39.73
2777;0.07;0.22;1.12;-18.43;-151.61;41.50
2778;0.09;0.20;1.13;-14.10;-166.69;44.01
2779;0.09;0.13;1.04;-11.23;-182.68;49.80
2780;0.06;0.17;1.14;-15.38;-201.48;58.23
2781;0.03;0.18;1.21;-22.77;-226.44;66.10
2782;0.06;0.17;1.04;-24.72;-253.85;71.04
2783;0.06;0.12;0.93;-27.59;-295.10;62.87
2784;-0.08;0.08;0.85;-29.36;-322.51;68.42
2785;-0.17;0.09;0.82;-32.84;-339.97;72.14
2786;-0.24;0.11;0.69;-36.44;-342.83;71.29
2787;-0.37;0.09;0.72;-36.68;-337.52;75.38
2788;-0.43;0.11;0.81;-42.42;-334.41;82.34
2789;-0.44;0.09;0.71;-47.73;-326.90;93.32
2790;-0.45;0.05;0.67;-49.01;-317.75;100.40
2791;-0.55;0.04;0.67;-54.75;-311.77;97.53
2792;-0.56;0.01;0.63;-61.52;-301.88;88.44
2793;-0.61;0.05;0.69;-68.36;-298.77;81.91
2794;-0.52;0.04;0.54;-74.83;-294.25;80.26
2795;-0.49;0.02;0.58;-79.10;-302.12;82.40
2796;-0.58;0.09;0.70;-85.82;-321.11;88.13
2797;-0.69;0.21;0.62;-89.23;-327.39;92.90
2798;-0.78;0.14;0.32;-74.22;-317.69;92.71
2799;-0.85;0.07;0.18;-48.40;-312.50;99.49
2800;-1.02;0.08;0.14;-29.97;-313.11;112.85
2801;-1.06;0.10;0.08;-14.71;-303.96;121.52
2802;-1.03;0.12;0.06;2.93;-285.89;121.34
2803;-0.93;0.08;0.02;22.03;-263.06;115.05
2804;-0.79;0.02;0.04;37.90;-243.41;108.22
2805;-0.83;-0.04;0.03;49.32;-235.84;98.39
2806;-0.95;-0.23;-0.05;47.55;-235.35;92.71
2807;-1.09;-0.29;-0.17;28.81;-231.38;93.57
2808;-1.19;-0.29;-0.26;4.70;-219.36;97.72
2809;-1.23;-0.27;-0.34;-16.54;-196.78;98.08
2810;-1.22;-0.22;-0.36;-31.98;-161.93;83.62
2811;-1.12;-0.10;-0.33;-34.18;-122.92;65.49
2812;-1.00;-0.07;-0.27;-21.00;-89.97;48.46
2813;-1.00;-0.14;-0.24;-0.18;-69.34;30.94
2814;-1.02;-0.25;-0.28;8.67;-59.27;18.31
2815;-1.02;-0.26;-0.29;3.85;-51.09;10.74
2816;-1.03;-0.21;-0.28;-6.77;-41.44;6.16
2817;-1.05;-0.16;-0.31;-13.00;-30.21;3.66
2818;-1.07;-0.13;-0.31;-14.47;-17.76;2.50
2819;-1.09;-0.12;-0.32;-12.33;-4.15;2.01
2820;-1.06;-0.14;-0.35;-9.34;12.76;0.67
2821;-0.90;-0.19;-0.38;-5.00;30.94;-1.28
2822;-0.83;-0.16;-0.27;0.55;37.17;-3.17
2823;-0.83;-0.16;-0.22;3.17;32.41;-5.13
2824;-0.90;-0.19;-0.20;3.97;24.41;-11.54
2825;-1.00;-0.20;-0.21;1.04;20.51;-19.23
2826;-1.08;-0.18;-0.22;-3.23;24.66;-26.73
2827;-1.13;-0.15;-0.23;-7.57;35.52;-34.67
2828;-1.17;-0.10;-0.24;-7.39;50.66;-40.10
2829;-1.22;-0.13;-0.23;-1.28;69.64;-47.06
2830;-1.24;-0.16;-0.21;4.33;93.38;-56.15
2831;-1.25;-0.20;-0.20;4.09;119.87;-66.28
2832;-1.19;-0.18;-0.16;-1.22;149.96;-76.23
2833;-0.97;-0.15;-0.15;-5.62;180.73;-84.05
2834;-0.81;-0.12;-0.07;-0.79;194.21;-88.38
2835;-0.77;-0.11;-0.03;5.68;190.61;-89.60
2836;-0.86;-0.11;0.00;7.93;179.08;-89.84
2837;-0.98;-0.12;0.03;6.59;173.52;-92.41
2838;-1.07;-0.10;0.06;2.26;178.53;-97.60
2839;-1.09;-0.09;0.08;-4.09;194.89;-103.33
2840;-1.01;-0.07;0.06;-9.46;218.44;-107.12
2841;-1.02;-0.06;0.10;-10.86;236.88;-107.18
2842;-0.77;-0.04;0.09;-11.66;247.99;-102.84
2843;-0.67;0.01;0.11;-12.33;245.61;-97.41
2844;-0.68;0.02;0.23;-13.98;237.37;-95.21
2845;-0.69;0.11;0.31;-18.31;229.92;-92.65
2846;-0.74;0.18;0.39;-19.35;224.06;-94.42
2847;-0.73;0.24;0.40;-15.20;221.56;-99.91
2848;-0.63;0.20;0.35;-6.10;223.82;-103.09
2849;-0.55;0.24;0.45;2.44;220.76;-103.76
2850;-0.59;0.31;0.65;4.03;212.46;-102.17
2851;-0.61;0.40;0.79;4.52;198.79;-99.85
2852;-0.64;0.42;0.83;11.29;181.58;-95.89
2853;-0.65;0.41;0.81;22.52;164.43;-89.84
2854;-0.67;0.41;0.77;34.48;153.26;-83.31
2855;-0.67;0.41;0.78;47.61;150.57;-78.25
2856;-0.62;0.32;0.66;63.66;155.09;-74.95
2857;-0.58;0.24;0.62;75.38;166.44;-73.24
2858;-0.54;0.22;0.71;80.26;184.02;-74.46
2859;-0.45;0.19;0.72;81.48;203.55;-79.96
2860;-0.42;0.15;0.77;76.97;218.26;-86.36
2861;-0.38;0.18;0.83;71.04;225.71;-91.00
2862;-0.35;0.21;0.89;65.98;228.64;-93.63
2863;-0.33;0.25;0.93;64.94;229.06;-92.35
2864;-0.28;0.25;0.90;70.31;229.00;-87.46
