Index;ax;ay;az;gx;gy;gz
2384;-0.03;-0.24;1.02;3.97;-5.74;-36.07
2385;-0.04;-0.22;1.03;5.86;-5.43;-39.98
2386;-0.05;-0.22;1.04;6.71;-4.76;-43.64
2387;-0.06;-0.21;1.04;6.29;-3.48;-47.36
2388;-0.06;-0.19;1.04;5.13;-2.01;-51.27
2389;-0.06;-0.18;1.04;3.91;-0.92;-54.75
2390;-0.06;-0.16;1.05;2.69;-0.18;-57.56
2391;-0.08;-0.15;1.05;2.01;-0.55;-60.36
2392;-0.09;-0.13;1.05;1.59;-0.79;-61.95
2393;-0.09;-0.11;1.05;1.71;-1.46;-62.26
2394;-0.12;-0.10;1.04;2.20;-3.11;-63.29
2395;-0.11;-0.10;1.03;2.69;-4.46;-64.27
2396;-0.13;-0.10;1.02;2.44;-6.41;-66.10
2397;-0.15;-0.10;1.03;0.85;-7.02;-67.63
2398;-0.16;-0.07;1.04;-1.53;-6.35;-66.41
2399;-0.15;-0.06;1.04;-3.30;-5.49;-65.06
2400;-0.17;-0.04;1.04;-4.09;-5.31;-67.02
2401;-0.18;-0.01;1.03;-4.46;-4.64;-70.37
2402;-0.19;0.01;1.01;-4.09;-4.52;-73.55
2403;-0.19;0.04;1.00;-3.85;-4.52;-76.60
2404;-0.17;0.08;0.99;-4.21;-4.76;-80.20
2405;-0.19;0.12;0.98;-4.64;-4.76;-83.44
2406;-0.20;0.16;0.98;-4.39;-4.76;-83.98
2407;-0.21;0.18;0.98;-2.81;-4.82;-83.07
2408;-0.20;0.19;0.99;-0.85;-4.88;-81.05
2409;-0.22;0.18;1.00;0.55;-5.13;-79.10
2410;-0.22;0.17;1.00;-0.49;-4.39;-75.50
2411;-0.21;0.19;1.00;-3.72;-3.72;-70.74
2412;-0.20;0.22;0.99;-8.30;-3.72;-65.73
2413;-0.20;0.28;0.98;-11.90;-4.58;-62.01
2414;-0.18;0.34;0.98;-13.31;-5.31;-58.96
2415;-0.19;0.39;0.97;-11.78;-6.84;-57.07
2416;-0.17;0.42;0.97;-8.18;-8.48;-56.34
2417;-0.20;0.43;0.97;-3.30;-9.77;-57.31
2418;-0.20;0.42;0.97;0.98;-9.46;-54.87
2419;-0.19;0.42;0.98;4.09;-9.03;-51.27
2420;-0.18;0.43;0.98;5.37;-8.00;-48.10
2421;-0.17;0.46;0.98;5.13;-6.77;-45.23
2422;-0.16;0.48;0.98;4.88;-5.74;-41.38
2423;-0.17;0.49;0.98;5.49;-5.25;-38.21
2424;-0.18;0.49;0.97;6.59;-5.19;-34.18
2425;-0.19;0.49;0.96;7.51;-5.13;-27.71
2426;-0.19;0.47;0.95;7.75;-5.31;-20.63
2427;-0.20;0.44;0.96;7.14;-5.00;-13.24
2428;-0.20;0.42;0.96;6.53;-4.39;-5.92
2429;-0.19;0.41;0.96;5.49;-3.72;1.46
2430;-0.20;0.38;0.96;4.46;-3.30;9.09
2431;-0.20;0.37;0.95;3.36;-2.62;16.11
2432;-0.21;0.36;0.95;2.50;-2.44;20.94
2433;-0.21;0.34;0.94;2.69;-2.38;25.57
2434;-0.22;0.31;0.94;3.54;-1.77;30.03
2435;-0.21;0.28;0.95;4.33;-0.49;33.26
2436;-0.20;0.25;0.96;5.62;0.24;35.71
2437;-0.19;0.22;0.98;7.45;1.65;37.23
2438;-0.17;0.19;0.99;9.46;2.93;38.15
2439;-0.16;0.16;1.00;10.62;4.27;39.00
2440;-0.17;0.12;1.00;11.47;4.76;38.64
2441;-0.18;0.09;1.01;11.60;4.58;39.92
2442;-0.18;0.06;1.01;11.17;4.09;43.33
2443;-0.19;0.02;1.02;10.74;3.48;46.20
2444;-0.17;-0.01;1.02;10.38;2.50;48.52
2445;-0.17;-0.04;1.03;9.22;2.32;49.26
2446;-0.15;-0.05;1.04;7.39;2.20;49.38
2447;-0.14;-0.06;1.05;6.04;2.62;49.56
2448;-0.13;-0.07;1.05;4.64;2.69;48.65
2449;-0.15;-0.08;1.04;4.21;2.14;44.43
2450;-0.15;-0.08;1.02;3.30;1.83;41.38
2451;-0.16;-0.09;1.01;3.42;0.37;38.39
2452;-0.16;-0.09;1.01;3.91;-0.73;35.40
2453;-0.17;-0.11;1.01;5.68;-1.77;32.65
2454;-0.17;-0.12;1.01;7.69;-1.40;30.40
2455;-0.16;-0.14;1.00;9.52;-0.67;27.77
2456;-0.17;-0.18;1.00;10.19;0.61;25.27
2457;-0.17;-0.19;0.99;8.79;2.32;23.44
2458;-0.15;-0.17;0.99;5.80;4.21;21.67
2459;-0.16;-0.15;0.99;3.23;6.04;19.41
2460;-0.16;-0.13;0.99;2.56;7.14;17.27
2461;-0.16;-0.12;0.98;3.78;7.32;14.53
2462;-0.15;-0.13;0.99;5.13;7.63;11.90
2463;-0.15;-0.15;0.99;5.55;7.93;9.95
2464;-0.14;-0.15;1.00;3.91;8.12;9.95
2465;-0.13;-0.14;1.01;0.73;7.75;10.44
2466;-0.13;-0.10;1.02;-2.44;7.26;9.83
2467;-0.14;-0.07;1.03;-4.39;7.14;7.39
2468;-0.14;-0.04;1.04;-4.76;6.77;4.03
2469;-0.14;-0.02;1.05;-2.75;6.16;0.61
2470;-0.14;-0.02;1.06;0.31;4.94;-2.87
2471;-0.14;-0.02;1.06;2.93;3.36;-5.74
2472;-0.14;-0.04;1.05;4.46;1.77;-8.12
2473;-0.14;-0.03;1.06;3.78;0.61;-9.09
2474;-0.14;-0.02;1.06;2.32;0.18;-9.89
2475;-0.15;-0.00;1.05;1.34;-0.06;-10.01
2476;-0.16;0.01;1.04;0.37;-0.24;-9.83
2477;-0.15;0.03;1.04;-0.49;0.06;-9.28
2478;-0.17;0.04;1.04;-1.04;-0.12;-10.31
2479;-0.17;0.05;1.03;-1.28;0.79;-10.25
2480;-0.18;0.06;1.03;-1.40;1.16;-8.61
2481;-0.17;0.07;1.02;-0.79;0.79;-7.20
2482;-0.17;0.07;1.01;0.37;-0.49;-7.20
2483;-0.19;0.06;1.00;1.77;-1.46;-8.18
2484;-0.19;0.06;1.00;2.38;-1.59;-8.36
2485;-0.19;0.07;1.00;2.62;-1.16;-7.63
2486;-0.20;0.07;1.00;3.17;-0.55;-6.59
2487;-0.21;0.06;0.99;4.03;0.31;-5.86
2488;-0.21;0.06;0.99;3.91;0.98;-5.00
2489;-0.21;0.07;0.98;2.26;1.46;-4.33
2490;-0.20;0.08;0.99;-0.12;1.83;-2.99
2491;-0.19;0.10;1.00;-0.73;2.01;-0.12
2492;-0.18;0.10;1.01;0.43;1.83;2.08
2493;-0.17;0.09;1.01;2.62;1.46;3.05
2494;-0.16;0.09;1.02;4.76;0.98;3.30
2495;-0.15;0.08;1.03;6.71;0.24;3.42
2496;-0.15;0.08;1.03;7.81;-0.98;3.66
2497;-0.15;0.09;1.02;7.93;-2.14;3.30
2498;-0.16;0.10;1.01;7.75;-2.81;2.01
2499;-0.17;0.11;1.00;7.63;-3.42;0.67
2500;-0.18;0.12;1.00;7.75;-4.03;-0.73
2501;-0.19;0.14;1.00;8.42;-4.15;-1.89
2502;-0.20;0.15;1.00;9.40;-4.33;-1.95
2503;-0.21;0.14;1.00;10.62;-3.85;-0.98
2504;-0.21;0.16;1.01;10.38;-2.26;0.18
2505;-0.22;0.15;1.01;10.50;-0.98;1.65
2506;-0.22;0.15;1.01;9.89;0.06;3.97
2507;-0.21;0.15;1.01;8.54;0.73;7.02
2508;-0.23;0.14;1.00;6.90;1.10;10.74
2509;-0.24;0.13;0.99;3.54;1.34;15.08
2510;-0.24;0.16;0.98;-0.79;1.77;20.20
2511;-0.25;0.19;0.97;-4.82;2.75;25.09
2512;-0.25;0.22;0.96;-7.02;4.58;28.63
2513;-0.24;0.24;0.97;-6.23;6.23;31.13
2514;-0.23;0.23;0.97;-2.93;7.08;33.14
2515;-0.23;0.21;0.99;0.85;7.69;35.22
2516;-0.21;0.17;1.00;3.48;8.67;36.80
2517;-0.21;0.15;1.01;4.82;9.70;37.05
2518;-0.20;0.12;1.02;5.25;10.86;36.19
2519;-0.20;0.11;1.03;6.16;11.29;35.83
2520;-0.20;0.09;1.02;7.51;11.54;35.95
2521;-0.19;0.07;1.01;8.36;11.35;36.99
2522;-0.17;0.06;1.00;7.75;10.25;38.70
2523;-0.16;0.06;0.99;6.23;8.18;40.89
2524;-0.16;0.05;0.98;4.27;5.49;43.40
2525;-0.16;0.05;0.98;2.62;2.56;46.14
2526;-0.17;0.03;0.98;1.04;0.12;49.07
2527;-0.16;0.01;0.99;-1.34;-0.49;51.82
2528;-0.16;-0.01;1.01;-2.81;-0.06;53.96
2529;-0.15;-0.04;1.03;-3.60;1.71;55.48
2530;-0.13;-0.05;1.04;-4.27;4.33;56.15
2531;-0.11;-0.07;1.05;-3.72;7.26;56.15
2532;-0.10;-0.09;1.05;-2.44;9.09;55.85
2533;-0.08;-0.12;1.05;-0.67;9.58;55.05
2534;-0.07;-0.16;1.06;0.92;9.16;53.59
2535;-0.06;-0.19;1.08;1.59;8.73;51.76
2536;-0.04;-0.23;1.09;1.95;8.00;50.23
2537;-0.02;-0.26;1.10;2.20;6.65;48.71
2538;-0.02;-0.30;1.10;1.83;4.94;47.18
2539;-0.02;-0.33;1.10;0.31;2.75;45.23
2540;-0.02;-0.35;1.11;-2.56;0.67;42.91
2541;-0.01;-0.34;1.12;-4.94;-0.61;39.86
2542;-0.00;-0.33;1.12;-5.86;-1.77;35.52
2543;0.01;-0.32;1.13;-4.88;-1.95;30.27
2544;0.02;-0.31;1.12;-2.26;-2.56;23.99
2545;0.03;-0.32;1.11;1.40;-3.66;16.24
2546;0.02;-0.33;1.09;4.09;-4.52;7.81
2547;0.01;-0.33;1.08;5.80;-5.19;-0.31
2548;0.00;-0.32;1.06;6.41;-5.49;-6.65
2549;-0.00;-0.30;1.05;6.59;-5.55;-12.15
2550;-0.01;-0.28;1.04;7.02;-5.55;-16.72
2551;-0.01;-0.27;1.03;7.63;-5.37;-20.63
2552;-0.01;-0.25;1.03;8.00;-4.82;-24.05
2553;-0.02;-0.24;1.02;8.00;-4.52;-26.92
2554;-0.02;-0.23;1.02;7.51;-4.27;-29.42
2555;-0.03;-0.23;1.03;6.90;-4.09;-31.98
2556;-0.04;-0.22;1.05;6.04;-3.97;-34.30
2557;-0.03;-0.21;1.06;5.31;-2.99;-36.56
2558;-0.03;-0.20;1.06;4.76;-2.69;-39.67
2559;-0.04;-0.18;1.06;3.85;-2.69;-44.13
2560;-0.06;-0.16;1.05;2.93;-3.23;-48.52
2561;-0.06;-0.13;1.04;2.81;-4.70;-52.80
2562;-0.08;-0.12;1.02;3.72;-7.32;-58.29
2563;-0.12;-0.12;1.02;5.68;-9.46;-63.96
2564;-0.14;-0.13;1.03;7.51;-10.93;-68.66
2565;-0.19;-0.15;1.03;8.30;-11.05;-72.33
2566;-0.20;-0.17;1.02;6.41;-9.03;-72.39
2567;-0.21;-0.15;1.02;2.93;-6.65;-70.68
2568;-0.21;-0.13;1.00;-0.49;-5.74;-69.52
2569;-0.24;-0.11;0.98;-3.11;-5.86;-70.62
2570;-0.24;-0.06;0.96;-6.04;-5.74;-71.53
2571;-0.24;-0.02;0.95;-7.20;-6.65;-72.08
2572;-0.25;0.01;0.94;-6.96;-7.63;-72.81
2573;-0.27;0.03;0.94;-6.77;-8.36;-73.73
2574;-0.29;0.06;0.95;-6.77;-7.87;-74.10
2575;-0.25;0.10;0.96;-7.08;-5.80;-72.08
2576;-0.24;0.14;0.96;-7.08;-4.46;-70.62
2577;-0.23;0.17;0.95;-7.02;-2.99;-70.07
2578;-0.24;0.21;0.95;-7.75;-2.08;-70.74
2579;-0.24;0.26;0.95;-8.36;-0.31;-71.35
2580;-0.24;0.29;0.95;-7.57;1.40;-70.19
2581;-0.23;0.30;0.95;-5.68;3.30;-67.08
2582;-0.24;0.31;0.96;-4.64;4.64;-64.39
2583;-0.20;0.35;0.97;-4.70;6.59;-60.85
2584;-0.18;0.38;0.98;-4.64;7.69;-57.86
2585;-0.15;0.41;0.98;-3.48;8.36;-55.18
2586;-0.15;0.42;0.99;-2.50;7.39;-53.28
2587;-0.14;0.46;0.99;-1.59;6.90;-50.66
2588;-0.11;0.48;1.00;0.24;5.62;-44.74
2589;-0.12;0.48;1.00;2.99;3.17;-39.98
2590;-0.11;0.49;1.00;4.15;1.59;-34.97
2591;-0.10;0.49;1.00;4.64;0.31;-29.66
2592;-0.11;0.49;1.00;5.00;-0.73;-24.96
2593;-0.12;0.48;1.00;5.31;-1.04;-20.20
2594;-0.13;0.46;1.00;5.62;-1.28;-13.98
2595;-0.13;0.43;1.00;5.37;-1.04;-7.26
2596;-0.13;0.41;1.00;4.09;-0.73;-1.34
2597;-0.12;0.39;1.00;2.99;-0.67;4.33
2598;-0.15;0.36;1.00;2.32;-0.92;9.28
2599;-0.12;0.35;1.00;2.14;-0.61;15.81
2600;-0.13;0.32;1.01;2.99;-1.16;19.78
2601;-0.14;0.30;1.00;4.21;-2.01;23.68
2602;-0.15;0.26;1.00;5.92;-2.75;27.95
2603;-0.16;0.24;1.00;7.20;-3.85;29.85
2604;-0.17;0.21;1.00;8.36;-4.70;31.19
2605;-0.17;0.20;0.99;9.89;-4.88;32.04
2606;-0.18;0.17;0.99;11.11;-4.39;32.53
2607;-0.18;0.15;0.99;11.78;-4.09;33.08
2608;-0.18;0.13;1.00;12.21;-3.36;33.94
2609;-0.18;0.12;1.00;11.96;-2.20;34.67
2610;-0.17;0.11;1.00;12.57;-1.04;35.40
2611;-0.18;0.08;1.00;14.65;-0.37;35.52
2612;-0.19;0.04;1.00;16.24;0.61;35.95
2613;-0.19;0.01;1.00;15.87;1.16;36.87
2614;-0.20;-0.02;1.00;14.53;1.46;38.88
2615;-0.19;-0.05;1.00;12.39;1.53;41.50
2616;-0.21;-0.08;1.01;9.58;1.71;42.91
2617;-0.20;-0.09;1.01;6.84;2.62;45.35
2618;-0.20;-0.10;1.01;4.27;2.62;47.18
2619;-0.20;-0.10;1.01;2.20;2.56;47.79
2620;-0.20;-0.11;1.00;1.59;2.08;46.81
2621;-0.21;-0.11;1.00;1.34;2.01;44.92
2622;-0.19;-0.11;1.01;2.20;2.14;41.69
2623;-0.19;-0.11;1.02;4.64;2.69;36.50
2624;-0.18;-0.13;1.03;7.51;4.33;31.01
2625;-0.17;-0.15;1.03;9.77;6.59;26.06
2626;-0.17;-0.17;1.04;10.56;8.48;21.48
2627;-0.14;-0.17;1.04;10.56;10.50;18.01
2628;-0.13;-0.15;1.04;10.80;10.31;14.04
2629;-0.14;-0.15;1.04;11.96;9.16;10.01
2630;-0.14;-0.17;1.03;12.21;7.02;6.96
2631;-0.15;-0.18;1.03;9.89;4.39;6.10
2632;-0.15;-0.18;1.04;5.86;1.59;6.96
2633;-0.15;-0.16;1.04;1.65;-0.43;8.24
2634;-0.14;-0.13;1.04;-2.01;-1.40;8.18
2635;-0.14;-0.10;1.04;-4.27;-0.73;6.29
2636;-0.14;-0.07;1.03;-4.94;0.55;3.60
2637;-0.13;-0.04;1.03;-4.15;1.95;0.73
2638;-0.13;-0.03;1.03;-2.62;2.62;-2.81
2639;-0.13;-0.00;1.02;-1.53;2.99;-5.68
2640;-0.12;0.01;1.02;-1.10;2.99;-7.57
2641;-0.13;0.03;1.02;-1.04;2.44;-7.57
2642;-0.13;0.04;1.02;-1.22;1.71;-6.53
2643;-0.13;0.04;1.02;-1.95;0.92;-4.88
2644;-0.13;0.07;1.02;-2.44;0.73;-4.39
2645;-0.13;0.07;1.03;-1.65;0.37;-4.52
2646;-0.15;0.08;1.02;-0.18;0.06;-5.68
2647;-0.16;0.07;1.02;2.75;0.67;-7.20
2648;-0.17;0.06;1.02;6.10;0.92;-8.73
2649;-0.17;0.02;1.00;9.28;0.43;-9.34
2650;-0.18;0.02;1.00;9.58;0.24;-9.40
2651;-0.18;0.00;1.00;8.06;0.31;-9.46
2652;-0.19;0.01;1.00;5.07;0.55;-8.79
2653;-0.19;0.04;1.00;2.56;1.22;-7.08
2654;-0.19;0.05;1.00;1.28;1.53;-4.82
2655;-0.19;0.06;1.00;0.73;1.04;-2.81
2656;-0.19;0.09;1.00;-0.24;0.18;-1.34
2657;-0.18;0.12;1.00;-0.55;-0.12;-0.85
2658;-0.18;0.14;1.00;0.73;-0.79;-1.28
2659;-0.19;0.16;1.00;3.36;-1.40;-1.95
2660;-0.18;0.17;1.00;6.41;-1.65;-2.08
2661;-0.18;0.18;1.00;9.83;-2.01;-2.01
2662;-0.20;0.17;1.00;12.45;-1.89;-2.50
2663;-0.22;0.16;1.01;13.49;-1.04;-2.56
2664;-0.23;0.17;1.01;12.51;-0.18;-1.16
2665;-0.25;0.17;1.01;10.93;0.24;1.77
2666;-0.25;0.20;1.00;7.39;0.61;5.07
2667;-0.25;0.22;1.00;5.43;0.73;8.12
2668;-0.25;0.25;0.98;4.33;0.55;11.84
2669;-0.25;0.26;0.96;4.46;0.18;15.75
2670;-0.26;0.26;0.95;4.15;-0.18;20.08
2671;-0.25;0.28;0.95;3.91;-0.18;23.99
2672;-0.25;0.29;0.94;4.76;-0.06;26.98
2673;-0.26;0.27;0.94;6.90;0.43;29.66
2674;-0.28;0.26;0.94;8.00;1.22;32.17
2675;-0.28;0.25;0.94;7.63;2.62;34.30
2676;-0.29;0.22;0.94;6.96;4.39;36.93
2677;-0.25;0.22;0.96;6.04;7.81;41.20
2678;-0.22;0.20;0.98;6.47;10.44;45.65
2679;-0.20;0.11;1.00;7.51;13.06;51.33
2680;-0.18;0.08;1.02;4.52;15.99;57.98
2681;-0.14;0.05;1.03;-0.49;18.74;64.39
2682;-0.11;0.03;1.04;-5.13;20.02;70.80
2683;-0.10;0.02;1.04;-9.22;19.78;75.50
2684;-0.08;0.01;1.05;-11.29;18.19;78.31
2685;-0.06;-0.03;1.08;-11.17;16.30;79.41
2686;-0.05;-0.08;1.10;-10.44;15.01;80.02
2687;-0.02;-0.12;1.12;-9.40;14.28;81.12
2688;0.00;-0.17;1.13;-8.91;13.12;80.69
2689;0.01;-0.20;1.13;-9.46;11.11;78.61
2690;0.02;-0.22;1.13;-10.13;8.97;75.81
2691;0.02;-0.24;1.11;-10.31;5.68;72.20
2692;0.02;-0.25;1.10;-9.89;2.38;68.05
2693;0.02;-0.25;1.09;-8.73;-0.85;63.42
2694;0.02;-0.26;1.09;-6.71;-3.54;58.17
2695;0.02;-0.30;1.09;-3.85;-5.25;53.22
2696;0.01;-0.33;1.09;-1.83;-5.74;48.83
2697;0.02;-0.33;1.09;-1.22;-5.37;44.37
2698;0.01;-0.35;1.09;-0.61;-5.00;39.00
2699;0.02;-0.35;1.08;0.43;-4.64;33.94
2700;0.03;-0.36;1.07;2.26;-4.88;27.77
2701;0.02;-0.38;1.06;4.15;-5.37;20.32
2702;0.02;-0.40;1.05;5.07;-5.49;12.82
2703;0.01;-0.40;1.04;4.82;-5.43;5.74
2704;-0.00;-0.40;1.03;4.46;-5.86;-0.85
2705;-0.01;-0.39;1.02;3.97;-6.10;-6.47
2706;-0.01;-0.36;1.01;3.85;-6.10;-11.96
2707;-0.02;-0.35;1.00;5.00;-6.04;-17.46
2708;-0.03;-0.34;1.00;6.10;-5.55;-23.25
2709;-0.03;-0.33;1.01;6.47;-4.70;-29.48
2710;-0.03;-0.31;1.02;6.16;-2.69;-35.64
2711;-0.03;-0.29;1.02;5.74;-0.24;-41.81
2712;-0.03;-0.25;1.02;5.55;2.08;-47.55
2713;-0.03;-0.23;1.02;6.16;3.30;-53.16
2714;-0.03;-0.21;1.03;6.96;4.03;-58.11
2715;-0.04;-0.19;1.03;6.90;3.91;-61.83
2716;-0.04;-0.19;1.04;6.04;2.69;-65.00
2717;-0.05;-0.17;1.04;4.09;1.46;-68.66
2718;-0.05;-0.16;1.05;1.65;0.12;-71.23
2719;-0.07;-0.15;1.05;-0.61;-1.28;-73.97
2720;-0.09;-0.12;1.05;-2.93;-2.08;-75.81
2721;-0.10;-0.10;1.05;-5.13;-2.81;-76.05
2722;-0.11;-0.06;1.05;-6.23;-3.60;-76.78
2723;-0.08;-0.02;1.04;-6.84;-4.46;-78.43
2724;-0.10;-0.01;1.04;-6.77;-5.80;-82.82
2725;-0.10;0.06;1.05;-7.08;-5.92;-86.61
2726;-0.10;0.11;1.05;-6.10;-5.86;-87.10
2727;-0.12;0.13;1.04;-3.54;-6.35;-87.52
2728;-0.13;0.13;1.04;-1.16;-7.20;-88.68
2729;-0.14;0.11;1.04;-5.07;-9.70;-87.22
2730;-0.10;0.27;1.01;-18.43;-12.70;-70.68
2731;-0.21;0.21;1.00;-28.69;-17.03;-52.25
2732;-0.22;0.41;0.97;-40.83;-16.24;-46.20
2733;-0.24;0.43;1.01;-30.64;-12.88;-57.92
2734;-0.29;0.44;1.00;-6.35;-11.72;-70.86
2735;-0.26;0.29;0.97;18.86;-11.47;-74.95
2736;-0.24;0.25;0.96;28.81;-8.30;-73.85
2737;-0.22;0.16;0.95;26.12;-7.63;-71.47
2738;-0.23;0.18;0.95;13.98;-9.34;-66.35
2739;-0.21;0.25;0.94;0.12;-11.90;-60.79
2740;-0.25;0.31;0.94;-8.79;-14.22;-55.18
2741;-0.25;0.35;0.95;-13.73;-15.56;-45.65
2742;-0.26;0.36;0.96;-15.26;-16.36;-36.38
2743;-0.25;0.37;0.97;-14.77;-15.20;-29.30
2744;-0.23;0.39;0.98;-12.51;-13.12;-25.70
2745;-0.22;0.41;0.98;-8.91;-10.80;-25.70
2746;-0.19;0.43;0.99;-3.60;-7.93;-27.16
2747;-0.17;0.43;0.98;3.91;-5.80;-28.93
2748;-0.17;0.38;0.98;11.66;-4.33;-31.62
2749;-0.18;0.35;0.97;16.66;-4.27;-31.56
2750;-0.20;0.33;0.97;17.70;-4.52;-27.16
2751;-0.20;0.31;0.96;16.30;-4.82;-21.06
2752;-0.21;0.31;0.96;12.82;-5.43;-15.50
2753;-0.22;0.31;0.96;8.67;-6.10;-10.07
2754;-0.22;0.32;0.96;4.94;-6.41;-4.82
2755;-0.21;0.33;0.97;1.89;-6.35;0.55
2756;-0.20;0.35;0.97;0.06;-5.55;4.88
2757;-0.18;0.35;0.97;0.06;-4.33;9.09
2758;-0.17;0.36;0.97;0.61;-3.11;13.18
2759;-0.16;0.37;0.97;0.98;-1.65;16.05
2760;-0.17;0.37;0.98;2.08;-0.31;17.88
2761;-0.18;0.35;0.99;5.19;0.12;19.47
2762;-0.20;0.32;0.99;9.28;0.37;21.55
2763;-0.20;0.28;1.00;12.63;0.73;24.90
2764;-0.20;0.21;0.99;13.79;0.98;28.93
2765;-0.20;0.18;1.00;12.02;1.77;33.69
2766;-0.20;0.17;0.99;8.61;2.44;38.39
2767;-0.20;0.16;0.99;5.92;2.81;43.21
2768;-0.19;0.16;0.99;3.23;3.23;47.06
2769;-0.17;0.17;0.98;2.08;4.82;50.60
2770;-0.19;0.13;0.99;2.44;5.07;52.37
2771;-0.19;0.11;1.01;3.05;6.47;52.80
2772;-0.18;0.09;1.02;4.15;8.61;53.34
2773;-0.18;0.07;1.02;6.96;10.01;52.43
2774;-0.19;0.03;1.02;10.86;10.50;49.87
2775;-0.18;-0.02;1.01;15.69;10.01;47.36
2776;-0.18;-0.08;1.01;20.02;8.79;43.95
2777;-0.18;-0.13;1.01;21.67;8.36;40.89
2778;-0.18;-0.19;1.01;21.24;8.18;38.64
2779;-0.17;-0.22;1.01;18.43;8.73;36.62
2780;-0.16;-0.23;1.02;13.98;9.09;34.12
2781;-0.14;-0.20;1.02;9.16;9.83;30.82
2782;-0.13;-0.18;1.03;7.02;9.40;27.65
2783;-0.13;-0.18;1.03;7.69;7.93;24.41
2784;-0.14;-0.19;1.03;9.70;6.16;21.67
2785;-0.13;-0.21;1.02;10.68;4.27;20.63
2786;-0.13;-0.22;1.02;9.40;2.08;19.04
2787;-0.13;-0.22;1.02;6.47;0.67;16.48
2788;-0.14;-0.20;1.02;3.42;-0.18;13.55
2789;-0.14;-0.17;1.02;2.01;-0.61;10.74
2790;-0.15;-0.15;1.02;1.95;-0.37;7.75
2791;-0.15;-0.14;1.02;2.26;0.12;4.03
2792;-0.16;-0.12;1.01;2.14;0.79;0.00
2793;-0.17;-0.11;1.00;2.08;1.53;-3.23
2794;-0.18;-0.09;1.00;0.61;2.44;-4.70
2795;-0.18;-0.05;1.00;-1.22;2.69;-5.49
2796;-0.18;-0.02;1.00;-2.08;2.99;-6.53
2797;-0.18;0.01;1.00;-1.95;3.60;-7.75
2798;-0.17;0.04;1.01;-0.85;4.46;-9.40
2799;-0.17;0.05;1.01;1.22;5.31;-11.05
2800;-0.17;0.06;1.02;3.17;6.41;-12.51
2801;-0.17;0.06;1.02;4.70;7.14;-13.55
2802;-0.16;0.05;1.03;5.86;7.69;-14.22
2803;-0.15;0.04;1.03;5.74;7.32;-13.92
2804;-0.15;0.03;1.03;4.82;6.04;-12.51
2805;-0.14;0.04;1.04;2.01;4.03;-9.83
2806;-0.14;0.04;1.04;-0.79;0.85;-7.20
2807;-0.16;0.06;1.04;-3.85;-1.95;-5.68
2808;-0.17;0.09;1.03;-5.86;-2.93;-3.97
2809;-0.18;0.10;1.03;-5.31;-3.23;-2.38
2810;-0.18;0.10;1.02;-3.11;-3.05;-1.40
2811;-0.18;0.10;1.01;-0.92;-2.44;-2.50
2812;-0.18;0.10;1.01;1.04;-1.59;-4.33
2813;-0.18;0.08;1.01;2.99;-0.55;-5.31
2814;-0.18;0.07;1.01;4.46;0.24;-5.13
2815;-0.17;0.06;1.01;5.37;0.73;-4.70
2816;-0.18;0.04;1.01;5.13;0.37;-4.46
2817;-0.19;0.04;1.00;3.91;0.61;-3.78
2818;-0.19;0.04;1.00;2.08;0.43;-1.77
2819;-0.19;0.04;0.99;0.79;-0.18;0.92
2820;-0.19;0.04;0.99;0.18;-0.55;3.05
2821;-0.19;0.04;1.00;-0.18;-0.79;4.21
2822;-0.19;0.05;1.00;-0.24;-0.79;4.27
2823;-0.18;0.05;1.00;0.98;-0.18;4.33
2824;-0.18;0.04;1.00;2.50;0.12;4.52
2825;-0.18;0.04;1.01;2.44;0.18;4.27
2826;-0.17;0.05;1.01;1.89;0.43;3.91
2827;-0.17;0.06;1.01;1.83;0.31;3.85
2828;-0.16;0.08;1.02;2.14;0.00;3.97
2829;-0.16;0.09;1.02;3.30;-0.18;3.30
2830;-0.15;0.09;1.02;4.76;-0.55;2.20
2831;-0.15;0.09;1.03;6.04;-0.61;0.85
2832;-0.15;0.09;1.03;7.57;-0.49;-0.49
2833;-0.15;0.09;1.03;8.67;-0.73;-1.40
2834;-0.15;0.09;1.03;9.22;-0.43;-2.14
2835;-0.17;0.09;1.04;9.34;0.06;-2.20
2836;-0.16;0.11;1.04;8.85;-0.24;-2.50
2837;-0.16;0.13;1.04;8.48;-0.12;-3.05
2838;-0.17;0.16;1.03;9.28;-0.49;-3.66
2839;-0.20;0.14;1.03;10.93;-1.16;-4.46
2840;-0.21;0.18;1.01;10.31;-2.01;-4.21
2841;-0.22;0.17;0.99;9.58;-2.87;-1.89
2842;-0.23;0.21;0.99;6.23;-2.50;1.65
2843;-0.23;0.22;0.98;4.64;-2.81;5.86
2844;-0.24;0.24;0.98;3.85;-2.81;11.11
2845;-0.25;0.25;0.98;3.91;-2.32;16.48
2846;-0.27;0.24;0.98;4.21;-1.77;21.30
2847;-0.29;0.23;0.97;3.30;-0.67;25.57
2848;-0.29;0.25;0.96;1.22;0.98;29.36
2849;-0.30;0.27;0.94;-0.31;1.59;32.53
2850;-0.29;0.27;0.95;0.12;2.01;35.22
2851;-0.27;0.26;0.96;1.89;3.11;38.94
2852;-0.25;0.22;0.97;3.91;4.58;43.27
2853;-0.22;0.19;0.99;4.39;6.77;48.28
2854;-0.19;0.15;1.00;3.66;8.91;53.16
